group_by	group_level	n_cells	feature_id	feature_name	target_class	validation_assay	validation_feature	mean_ADT_CLR	status	message	mean_RNA_lognormalized
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.00586028076038351	ok		0.00344443198469694
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.0167882795565133	ok		0.0367659439251347
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.0305385916193588	ok		0.0130695974926586
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	0.0772287664967989	ok		1.09862232996543
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0.00355354732331572	ok		0
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0	ok		0
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0.00127962291144179	ok		0
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0.00475927140962783	ok		0
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0.00301000283949298	ok		5.66487682912608e-05
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	5.69655885027469e-05	ok		0.000707247975810575
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0.00472344548249885	ok		0
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0.00681121288515419	ok		0
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	0	ok		0
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.0123476772007166	ok		0.293386964615
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.00513125014291592	ok		0.604371931803195
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.00670307483627266	ok		0.798096756984323
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.00950138004346555	ok		0.82102050626178
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.00469027638159983	ok		0.594598162629824
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.00709788023133596	ok		0.44613732137505
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.0166166311555443	ok		0.534385917462447
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.0189994115754559	ok		0.0409114061813406
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	0.0571854443712492	ok		0.728275971563461
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0326	mAOC-CD5	gene	RNA	CD5	2.02863652333099	ok		0.0582634289978554
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.223270573557714	ok		0.00777452382199562
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.0296923461379368	ok		0
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.0797312840056885	ok		0
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.047877761838941	ok		0.000762442419702427
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.0117631704596615	ok		0.00030496685866206
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.0393340472387344	ok		0
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0326	mAOC-CD5	gene	RNA	CD5	0.126415058119903	ok		0.00905631632048273
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0326	mAOC-CD5	gene	RNA	CD5	1.69391591780313	ok		0.168129284025949
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.00432823941989051	ok		0
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.000944105209866658	ok		0.0900985975486408
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.00131045022991917	ok		0.151660321527244
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.00274042430614636	ok		0.191290825728427
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.00167980040387841	ok		0.576948143043737
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.000716256679931399	ok		1.13069261718634
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.00726780475657463	ok		0.534992771698033
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.00297236381107572	ok		0.0127036672186771
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	0.00756893577189409	ok		0
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.0451541307151122	ok		0
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.0254649651945018	ok		0.036711419364771
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.0102548671667763	ok		0.00721158843967263
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.0316896666073881	ok		0.0116832066428106
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.024008073624294	ok		0.00511329742816228
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.0275244578551081	ok		0.030453030409774
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.272223858828426	ok		0.233307993496084
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.824611992191456	ok		0.41255859167549
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0331	mAOC-CD226	gene	RNA	CD226	0.187735219901635	ok		0.0529045794033422
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.0123634172878167	ok		0.0458923191332738
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.004126778474374	ok		0.0399630797251941
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00750181878050657	ok		0.00244511919525678
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00441099983162411	ok		0.0187814066534761
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00638102972822953	ok		0.0130514905533518
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00681365905462285	ok		0.00244222128938558
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00435444953438328	ok		0.0188062184623852
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00506976019359963	ok		0
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0334	mAOC-CD96	gene	RNA	CD96	0.00334778725013812	ok		0.906116770296689
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.0240277033592879	ok		0.00347057147412785
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0336	mAOC-CD34	gene	RNA	CD34	1.00295914691958	ok		0.371559822677758
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.648975136080405	ok		0.248270875979872
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.699966642937723	ok		0.266385888798138
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0336	mAOC-CD34	gene	RNA	CD34	1.12511898593797	ok		0.461412219072771
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.613629220796424	ok		0.188734718950916
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.808455105707639	ok		0.298115056901373
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.191952995344959	ok		0
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0336	mAOC-CD34	gene	RNA	CD34	0.274633312184628	ok		0.0889464664245403
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0.00168522814675623	ok		0.00175491994863043
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0	ok		0.17893456757219
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0.00112606136213886	ok		0.0271949517423649
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0.00175696882185337	ok		0.175197617118955
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0.00023979020566186	ok		0.239592961030787
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0	ok		0.01773975869131
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0.00105282710587031	ok		0.0750604024520315
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0	ok		0.00530668387046931
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0339	mAOC-CD133	gene	RNA	PROM1	0	ok		0.0290979306318836
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0.00437942301504277	ok		3.76409456085444
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		2.6062614592889
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		1.53302875544613
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0.000670984529210929	ok		1.40752211350775
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		2.15362122824321
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		1.97215910494753
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		1.38571318546275
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		2.64462724130072
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	0	ok		1.67467335250043
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0440	mAOC-CD70	gene	RNA	CD70	0.179753961039681	ok		0.168279142461019
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0440	mAOC-CD70	gene	RNA	CD70	0.100204870280697	ok		0.0371219072127357
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0440	mAOC-CD70	gene	RNA	CD70	1.39261401334177	ok		0.550680025831467
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0440	mAOC-CD70	gene	RNA	CD70	0.210616239675184	ok		0.156840851727017
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0440	mAOC-CD70	gene	RNA	CD70	0.1943170689106	ok		0.222482552470764
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0440	mAOC-CD70	gene	RNA	CD70	0.913600513783812	ok		0.269104315727017
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0440	mAOC-CD70	gene	RNA	CD70	0.926035031958529	ok		0.197114268045459
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0440	mAOC-CD70	gene	RNA	CD70	0.220289235439805	ok		0.0314102512953476
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0440	mAOC-CD70	gene	RNA	CD70	0.387417156005868	ok		0.013957824215966
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0442	mAOC-CD105	gene	RNA	ENG	0.0232315465829115	ok		0
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0442	mAOC-CD105	gene	RNA	ENG	0.00774360493674329	ok		0.142204976361828
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0442	mAOC-CD105	gene	RNA	ENG	0.00884223891673154	ok		0.0270596419951868
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0442	mAOC-CD105	gene	RNA	ENG	0.0163373052514971	ok		0.0794479473200217
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0442	mAOC-CD105	gene	RNA	ENG	0.0137889640013162	ok		0.125571765816987
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0442	mAOC-CD105	gene	RNA	ENG	0.0134112373850111	ok		0.0448325467502044
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0442	mAOC-CD105	gene	RNA	ENG	0.0408325186658547	ok		0.0547892448937601
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0442	mAOC-CD105	gene	RNA	ENG	0.0472205329965684	ok		0.566321447171105
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0442	mAOC-CD105	gene	RNA	ENG	0.0965807422677088	ok		0.0199071357535932
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0444	mAOC-CD124	gene	RNA	IL4R	0.533261817280095	ok		0.480208912245414
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0444	mAOC-CD124	gene	RNA	IL4R	0.129134759492593	ok		0.357363942393553
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0444	mAOC-CD124	gene	RNA	IL4R	0.0200773907785536	ok		0.228067794084456
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0444	mAOC-CD124	gene	RNA	IL4R	0.0805993210375124	ok		0.218105409976964
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0444	mAOC-CD124	gene	RNA	IL4R	0.0582604111299418	ok		0.312525275390634
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0444	mAOC-CD124	gene	RNA	IL4R	0.0343636430787748	ok		0.234741264593788
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0444	mAOC-CD124	gene	RNA	IL4R	0.0599983394361762	ok		0.221539023131477
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0444	mAOC-CD124	gene	RNA	IL4R	0.80927655468667	ok		0.839963724940074
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0444	mAOC-CD124	gene	RNA	IL4R	0.393119410735916	ok		0.291129979582757
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0448	mAOC-CD155	gene	RNA	PVR	0.0233471049590159	ok		0
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0448	mAOC-CD155	gene	RNA	PVR	0.011370033766545	ok		0.0231891213728266
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0448	mAOC-CD155	gene	RNA	PVR	0.00635761359623989	ok		0.0283005335819323
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0448	mAOC-CD155	gene	RNA	PVR	0.0163894758090749	ok		0.0495665152799302
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0448	mAOC-CD155	gene	RNA	PVR	0.0166946696773538	ok		0.0507973181635776
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0448	mAOC-CD155	gene	RNA	PVR	0.0132563826117055	ok		0.0143737646415758
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0448	mAOC-CD155	gene	RNA	PVR	0.0454461895470758	ok		0.0319067412464639
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0448	mAOC-CD155	gene	RNA	PVR	0.069098007937258	ok		0.0700819579583146
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0448	mAOC-CD155	gene	RNA	PVR	0.108242019755518	ok		0
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0450	mAOC-CD40	gene	RNA	CD40	2.17064231726569	ok		0.764981849683083
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0450	mAOC-CD40	gene	RNA	CD40	0.154870632518443	ok		0.0521339360435611
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0450	mAOC-CD40	gene	RNA	CD40	0.196911097590301	ok		0.0325486492617683
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0450	mAOC-CD40	gene	RNA	CD40	0.0728173353743825	ok		0.013241877535566
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0450	mAOC-CD40	gene	RNA	CD40	0.0357118685826951	ok		0.0588566708648
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0450	mAOC-CD40	gene	RNA	CD40	0.268581452101156	ok		0.0444631282223474
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0450	mAOC-CD40	gene	RNA	CD40	0.57299356874008	ok		0.0789385884822193
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0450	mAOC-CD40	gene	RNA	CD40	0.992330247668418	ok		0.0892410882724423
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0450	mAOC-CD40	gene	RNA	CD40	0.401791110161264	ok		0.134328080416142
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0451	mAOC-CD40	gene	RNA	CD40	2.17064231726569	ok		0.764981849683083
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0451	mAOC-CD40	gene	RNA	CD40	0.154870632518443	ok		0.0521339360435611
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0451	mAOC-CD40	gene	RNA	CD40	0.196911097590301	ok		0.0325486492617683
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0451	mAOC-CD40	gene	RNA	CD40	0.0728173353743825	ok		0.013241877535566
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0451	mAOC-CD40	gene	RNA	CD40	0.0357118685826951	ok		0.0588566708648
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0451	mAOC-CD40	gene	RNA	CD40	0.268581452101156	ok		0.0444631282223474
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0451	mAOC-CD40	gene	RNA	CD40	0.57299356874008	ok		0.0789385884822193
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0451	mAOC-CD40	gene	RNA	CD40	0.992330247668418	ok		0.0892410882724423
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0451	mAOC-CD40	gene	RNA	CD40	0.401791110161264	ok		0.134328080416142
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0452	mAOC-CD154	gene	RNA	CD40LG	0.0291821739179724	ok		0
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0452	mAOC-CD154	gene	RNA	CD40LG	0.0100049615891093	ok		0
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0452	mAOC-CD154	gene	RNA	CD40LG	0.0165921657926133	ok		0.113900467333931
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0452	mAOC-CD154	gene	RNA	CD40LG	0.0244087962103916	ok		0.00231725347219846
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0452	mAOC-CD154	gene	RNA	CD40LG	0.014319424716247	ok		0.00320427352940971
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0452	mAOC-CD154	gene	RNA	CD40LG	0.0292291924393377	ok		0.144791871803485
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0452	mAOC-CD154	gene	RNA	CD40LG	0.0431105368797673	ok		0.0636095388218875
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0452	mAOC-CD154	gene	RNA	CD40LG	0.186329382652094	ok		0
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0452	mAOC-CD154	gene	RNA	CD40LG	0.125099533372082	ok		0
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0453	mAOC-HLA-ABC	gene	RNA	HLA-A	0.0315504462707779	ok		2.60470967508224
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0453	mAOC-HLA-ABC	gene	RNA	HLA-A	0.0224250406583921	ok		1.93887426848254
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0453	mAOC-HLA-ABC	gene	RNA	HLA-A	0.0206473034091252	ok		1.28117582485015
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0453	mAOC-HLA-ABC	gene	RNA	HLA-A	0.0247092908409481	ok		1.42960761826061
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0453	mAOC-HLA-ABC	gene	RNA	HLA-A	0.0220808726548789	ok		1.82736842471913
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0453	mAOC-HLA-ABC	gene	RNA	HLA-A	0.0194256759438375	ok		1.51576835533699
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0453	mAOC-HLA-ABC	gene	RNA	HLA-A	0.0717701755957447	ok		1.64257159553606
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0453	mAOC-HLA-ABC	gene	RNA	HLA-A	0.0528696401054821	ok		1.94300819964376
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0453	mAOC-HLA-ABC	gene	RNA	HLA-A	0.194845703812076	ok		2.35298061635911
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0454	mAOC-CD123	gene	RNA	IL3RA	0.249611870923075	ok		0.00694235178629101
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0454	mAOC-CD123	gene	RNA	IL3RA	2.21491993210106	ok		0.759829937651582
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0454	mAOC-CD123	gene	RNA	IL3RA	0.217391968652069	ok		0.123376214096145
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0454	mAOC-CD123	gene	RNA	IL3RA	1.56383974142326	ok		0.633872978404331
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0454	mAOC-CD123	gene	RNA	IL3RA	1.26612306927523	ok		0.837567329130628
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0454	mAOC-CD123	gene	RNA	IL3RA	0.712315545209411	ok		0.589846981637869
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0454	mAOC-CD123	gene	RNA	IL3RA	0.480622074976156	ok		0.302139490442853
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0454	mAOC-CD123	gene	RNA	IL3RA	0.859794322412267	ok		0.452947950539796
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0454	mAOC-CD123	gene	RNA	IL3RA	0.459713377208016	ok		0.0142948951621504
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0455	mAOC-CD49f	gene	RNA	ITGA6	0.154692304066635	ok		0
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0455	mAOC-CD49f	gene	RNA	ITGA6	0.365115323735291	ok		0.0336320367250865
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0455	mAOC-CD49f	gene	RNA	ITGA6	0.466884181915715	ok		0.0345926339673439
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0455	mAOC-CD49f	gene	RNA	ITGA6	0.469767594538726	ok		0.0487137149331563
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0455	mAOC-CD49f	gene	RNA	ITGA6	0.475546059683256	ok		0.131431693005152
Adult_cHSPCs_Ultima_majority_voting	MEBEMP-L	1898	mAOC0455	mAOC-CD49f	gene	RNA	ITGA6	0.534996406872213	ok		0.0821300560096051
Adult_cHSPCs_Ultima_majority_voting	MKP	565	mAOC0455	mAOC-CD49f	gene	RNA	ITGA6	1.19175739409082	ok		0.192868114129952
Adult_cHSPCs_Ultima_majority_voting	Monocyte	195	mAOC0455	mAOC-CD49f	gene	RNA	ITGA6	1.71394781935027	ok		0
Adult_cHSPCs_Ultima_majority_voting	NK/T	116	mAOC0455	mAOC-CD49f	gene	RNA	ITGA6	0.433514848567914	ok		0.0376038825513379
Adult_cHSPCs_Ultima_majority_voting	B	652	mAOC0459	mAOC-CD183	gene	RNA	CXCR3	0.292297681899062	ok		0.00387473443910705
Adult_cHSPCs_Ultima_majority_voting	CLP	506	mAOC0459	mAOC-CD183	gene	RNA	CXCR3	0.241919893791732	ok		0.0601645139526912
Adult_cHSPCs_Ultima_majority_voting	ERYP	440	mAOC0459	mAOC-CD183	gene	RNA	CXCR3	0.122756411256015	ok		0.0128590443054695
Adult_cHSPCs_Ultima_majority_voting	GMP-L	663	mAOC0459	mAOC-CD183	gene	RNA	CXCR3	0.15772846671242	ok		0.0114095954509201
Adult_cHSPCs_Ultima_majority_voting	HSC_MPP	8254	mAOC0459	mAOC-CD183	gene	RNA	CXCR3	0.137664226792543	ok		0.0053278364234005
